,p_rec,test_n,density,p_inf,p_test,Run,Fraction Dead,Fraction Infected,Fraction Quarantined,Fraction Recovered,hood,p_reinf,p_death
514,0.4,0.0,0.2,0.4,True,514,0.0286,0.0,0.0,0.4004,Moore,0.01,0.02
515,0.4,0.0,0.2,0.4,False,515,0.03,0.0,0.0,0.3883,Moore,0.01,0.02
516,0.4,0.0,0.2,0.6,True,516,0.0289,0.0,0.0,0.3941,Moore,0.01,0.02
517,0.4,0.0,0.2,0.6,False,517,0.0309,0.0,0.0,0.405,Moore,0.01,0.02
518,0.4,0.0,0.2,0.8,True,518,0.0289,0.0,0.0,0.3949,Moore,0.01,0.02
519,0.4,0.0,0.2,0.8,False,519,0.0287,0.0,0.0,0.404,Moore,0.01,0.02
520,0.4,0.0,0.4,0.0,True,520,0.013,0.0,0.0,0.4032,Moore,0.01,0.02
521,0.4,0.0,0.4,0.0,False,521,0.0115,0.0,0.0,0.3963,Moore,0.01,0.02
522,0.4,0.0,0.4,0.2,True,522,0.012,0.0,0.0,0.4028,Moore,0.01,0.02
523,0.4,0.0,0.4,0.2,False,523,0.0116,0.0,0.0,0.3973,Moore,0.01,0.02
524,0.4,0.0,0.4,0.4,True,524,0.011,0.0,0.0,0.4007,Moore,0.01,0.02
525,0.4,0.0,0.4,0.4,False,525,0.0114,0.0,0.0,0.3921,Moore,0.01,0.02
526,0.4,0.0,0.4,0.6,True,526,0.0104,0.0,0.0,0.3903,Moore,0.01,0.02
527,0.4,0.0,0.4,0.6,False,527,0.0122,0.0,0.0,0.3935,Moore,0.01,0.02
528,0.4,0.0,0.4,0.8,True,528,0.0105,0.0,0.0,0.3993,Moore,0.01,0.02
529,0.4,0.0,0.4,0.8,False,529,0.0119,0.0,0.0,0.396,Moore,0.01,0.02
530,0.4,0.0,0.6,0.0,True,530,0.0064,0.0,0.0,0.3952,Moore,0.01,0.02
531,0.4,0.0,0.6,0.0,False,531,0.0055,0.0,0.0,0.3948,Moore,0.01,0.02
532,0.4,0.0,0.6,0.2,True,532,0.0056,0.0,0.0,0.3954,Moore,0.01,0.02
533,0.4,0.0,0.6,0.2,False,533,0.0059,0.0,0.0,0.4112,Moore,0.01,0.02
534,0.4,0.0,0.6,0.4,True,534,0.006,0.0,0.0,0.3965,Moore,0.01,0.02
535,0.4,0.0,0.6,0.4,False,535,0.0043,0.0,0.0,0.4035,Moore,0.01,0.02
536,0.4,0.0,0.6,0.6,True,536,0.0049,0.0,0.0,0.3935,Moore,0.01,0.02
537,0.4,0.0,0.6,0.6,False,537,0.005,0.0,0.0,0.3962,Moore,0.01,0.02
538,0.4,0.0,0.6,0.8,True,538,0.0043,0.0,0.0,0.4019,Moore,0.01,0.02
539,0.4,0.0,0.6,0.8,False,539,0.0052,0.0,0.0,0.4026,Moore,0.01,0.02
540,0.4,0.0,0.8,0.0,True,540,0.0029,0.0,0.0,0.3996,Moore,0.01,0.02
541,0.4,0.0,0.8,0.0,False,541,0.0016,0.0,0.0,0.407,Moore,0.01,0.02
542,0.4,0.0,0.8,0.2,True,542,0.0024,0.0,0.0,0.4015,Moore,0.01,0.02
543,0.4,0.0,0.8,0.2,False,543,0.0018,0.0,0.0,0.3985,Moore,0.01,0.02
544,0.4,0.0,0.8,0.4,True,544,0.0016,0.0,0.0,0.4018,Moore,0.01,0.02
545,0.4,0.0,0.8,0.4,False,545,0.002,0.0,0.0,0.3972,Moore,0.01,0.02
546,0.4,0.0,0.8,0.6,True,546,0.0017,0.0,0.0,0.4021,Moore,0.01,0.02
547,0.4,0.0,0.8,0.6,False,547,0.0025,0.0,0.0,0.3919,Moore,0.01,0.02
548,0.4,0.0,0.8,0.8,True,548,0.0024,0.0,0.0,0.3976,Moore,0.01,0.02
549,0.4,0.0,0.8,0.8,False,549,0.0012,0.0,0.0,0.4012,Moore,0.01,0.02
550,0.4,0.2,0.0,0.0,True,550,0.6326,0.3674,0.0,0.6326,Moore,0.01,0.02
551,0.4,0.2,0.0,0.0,False,551,0.6218,0.3782,0.0,0.6218,Moore,0.01,0.02
552,0.4,0.2,0.0,0.2,True,552,0.6169,0.3807,0.3806,0.6169,Moore,0.01,0.02
553,0.4,0.2,0.0,0.2,False,553,0.6303,0.3696,0.3696,0.6303,Moore,0.01,0.02
554,0.4,0.2,0.0,0.4,True,554,0.6122,0.3755,0.3755,0.6122,Moore,0.01,0.02
555,0.4,0.2,0.0,0.4,False,555,0.621,0.3769,0.3769,0.621,Moore,0.01,0.02
556,0.4,0.2,0.0,0.6,True,556,0.5905,0.3749,0.3749,0.5905,Moore,0.01,0.02
557,0.4,0.2,0.0,0.6,False,557,0.6171,0.3729,0.3729,0.6171,Moore,0.01,0.02
558,0.4,0.2,0.0,0.8,True,558,0.5833,0.3718,0.3718,0.5833,Moore,0.01,0.02
559,0.4,0.2,0.0,0.8,False,559,0.6072,0.3622,0.3622,0.6072,Moore,0.01,0.02
560,0.4,0.2,0.2,0.0,True,560,0.0866,0.0001,0.0,0.9999,Moore,0.01,0.02
561,0.4,0.2,0.2,0.0,False,561,0.0826,0.0001,0.0,0.9999,Moore,0.01,0.02
562,0.4,0.2,0.2,0.2,True,562,0.0775,0.0,0.0,0.9947,Moore,0.01,0.02
563,0.4,0.2,0.2,0.2,False,563,0.076,0.0,0.0,0.9994,Moore,0.01,0.02
564,0.4,0.2,0.2,0.4,True,564,0.0716,0.0,0.0,0.9825,Moore,0.01,0.02
565,0.4,0.2,0.2,0.4,False,565,0.0753,0.0,0.0,0.9943,Moore,0.01,0.02
566,0.4,0.2,0.2,0.6,True,566,0.0724,0.0,0.0,0.9676,Moore,0.01,0.02
567,0.4,0.2,0.2,0.6,False,567,0.0731,0.0,0.0,0.9799,Moore,0.01,0.02
568,0.4,0.2,0.2,0.8,True,568,0.0726,0.0,0.0,0.9524,Moore,0.01,0.02
569,0.4,0.2,0.2,0.8,False,569,0.0748,0.0,0.0,0.963,Moore,0.01,0.02
570,0.4,0.2,0.4,0.0,True,570,0.0301,0.0,0.0,0.9985,Moore,0.01,0.02
571,0.4,0.2,0.4,0.0,False,571,0.0302,0.0,0.0,0.9998,Moore,0.01,0.02
572,0.4,0.2,0.4,0.2,True,572,0.0285,0.0,0.0,0.9877,Moore,0.01,0.02
573,0.4,0.2,0.4,0.2,False,573,0.0307,0.0,0.0,0.9952,Moore,0.01,0.02
574,0.4,0.2,0.4,0.4,True,574,0.0302,0.0,0.0,0.9728,Moore,0.01,0.02
575,0.4,0.2,0.4,0.4,False,575,0.0303,0.0,0.0,0.9894,Moore,0.01,0.02
576,0.4,0.2,0.4,0.6,True,576,0.0267,0.0,0.0,0.9524,Moore,0.01,0.02
577,0.4,0.2,0.4,0.6,False,577,0.0317,0.0,0.0,0.9751,Moore,0.01,0.02
578,0.4,0.2,0.4,0.8,True,578,0.026,0.0,0.0,0.9516,Moore,0.01,0.02
579,0.4,0.2,0.4,0.8,False,579,0.0278,0.0,0.0,0.9588,Moore,0.01,0.02
580,0.4,0.2,0.6,0.0,True,580,0.0144,0.0,0.0,0.9921,Moore,0.01,0.02
581,0.4,0.2,0.6,0.0,False,581,0.0136,0.0,0.0,0.9894,Moore,0.01,0.02
582,0.4,0.2,0.6,0.2,True,582,0.0135,0.0,0.0,0.98,Moore,0.01,0.02
583,0.4,0.2,0.6,0.2,False,583,0.0133,0.0,0.0,0.9843,Moore,0.01,0.02
584,0.4,0.2,0.6,0.4,True,584,0.012,0.0,0.0,0.9651,Moore,0.01,0.02
585,0.4,0.2,0.6,0.4,False,585,0.0118,0.0,0.0,0.9781,Moore,0.01,0.02
586,0.4,0.2,0.6,0.6,True,586,0.0104,0.0,0.0,0.9484,Moore,0.01,0.02
587,0.4,0.2,0.6,0.6,False,587,0.0124,0.0,0.0,0.9679,Moore,0.01,0.02
588,0.4,0.2,0.6,0.8,True,588,0.0121,0.0,0.0,0.9414,Moore,0.01,0.02
589,0.4,0.2,0.6,0.8,False,589,0.012,0.0,0.0,0.9521,Moore,0.01,0.02
590,0.4,0.2,0.8,0.0,True,590,0.0046,0.0,0.0,0.9689,Moore,0.01,0.02
591,0.4,0.2,0.8,0.0,False,591,0.0065,0.0,0.0,0.9743,Moore,0.01,0.02
592,0.4,0.2,0.8,0.2,True,592,0.0066,0.0,0.0,0.9591,Moore,0.01,0.02
593,0.4,0.2,0.8,0.2,False,593,0.0058,0.0,0.0,0.9676,Moore,0.01,0.02
594,0.4,0.2,0.8,0.4,True,594,0.0037,0.0,0.0,0.9532,Moore,0.01,0.02
595,0.4,0.2,0.8,0.4,False,595,0.0054,0.0,0.0,0.9667,Moore,0.01,0.02
596,0.4,0.2,0.8,0.6,True,596,0.004,0.0,0.0,0.9495,Moore,0.01,0.02
597,0.4,0.2,0.8,0.6,False,597,0.0052,0.0,0.0,0.9523,Moore,0.01,0.02
598,0.4,0.2,0.8,0.8,True,598,0.0052,0.0,0.0,0.9475,Moore,0.01,0.02
599,0.4,0.2,0.8,0.8,False,599,0.0043,0.0,0.0,0.9531,Moore,0.01,0.02
600,0.4,0.4,0.0,0.0,True,600,0.6269,0.3731,0.0,0.6269,Moore,0.01,0.02
601,0.4,0.4,0.0,0.0,False,601,0.6389,0.3611,0.0,0.6389,Moore,0.01,0.02
602,0.4,0.4,0.0,0.2,True,602,0.6203,0.3797,0.3797,0.6203,Moore,0.01,0.02
603,0.4,0.4,0.0,0.2,False,603,0.6179,0.3821,0.3821,0.6179,Moore,0.01,0.02
604,0.4,0.4,0.0,0.4,True,604,0.6211,0.3789,0.3789,0.6211,Moore,0.01,0.02
605,0.4,0.4,0.0,0.4,False,605,0.6183,0.3817,0.3817,0.6183,Moore,0.01,0.02
606,0.4,0.4,0.0,0.6,True,606,0.6225,0.3775,0.3775,0.6225,Moore,0.01,0.02
607,0.4,0.4,0.0,0.6,False,607,0.6192,0.3808,0.3808,0.6192,Moore,0.01,0.02
608,0.4,0.4,0.0,0.8,True,608,0.6206,0.3794,0.3794,0.6206,Moore,0.01,0.02
609,0.4,0.4,0.0,0.8,False,609,0.6239,0.3761,0.3761,0.6239,Moore,0.01,0.02
610,0.4,0.4,0.2,0.0,True,610,0.085,0.0,0.0,1.0,Moore,0.01,0.02
611,0.4,0.4,0.2,0.0,False,611,0.0876,0.0005,0.0,0.9995,Moore,0.01,0.02
612,0.4,0.4,0.2,0.2,True,612,0.0786,0.0,0.0,1.0,Moore,0.01,0.02
613,0.4,0.4,0.2,0.2,False,613,0.0745,0.0,0.0,1.0,Moore,0.01,0.02
614,0.4,0.4,0.2,0.4,True,614,0.0746,0.0,0.0,1.0,Moore,0.01,0.02
615,0.4,0.4,0.2,0.4,False,615,0.0792,0.0,0.0,1.0,Moore,0.01,0.02
616,0.4,0.4,0.2,0.6,True,616,0.0759,0.0,0.0,1.0,Moore,0.01,0.02
617,0.4,0.4,0.2,0.6,False,617,0.0734,0.0,0.0,1.0,Moore,0.01,0.02
618,0.4,0.4,0.2,0.8,True,618,0.07,0.0,0.0,1.0,Moore,0.01,0.02
619,0.4,0.4,0.2,0.8,False,619,0.0767,0.0001,0.0001,0.9999,Moore,0.01,0.02
620,0.4,0.4,0.4,0.0,True,620,0.0318,0.0,0.0,1.0,Moore,0.01,0.02
621,0.4,0.4,0.4,0.0,False,621,0.0307,0.0,0.0,1.0,Moore,0.01,0.02
622,0.4,0.4,0.4,0.2,True,622,0.0317,0.0,0.0,1.0,Moore,0.01,0.02
623,0.4,0.4,0.4,0.2,False,623,0.0316,0.0,0.0,1.0,Moore,0.01,0.02
624,0.4,0.4,0.4,0.4,True,624,0.0278,0.0,0.0,1.0,Moore,0.01,0.02
625,0.4,0.4,0.4,0.4,False,625,0.0292,0.0,0.0,1.0,Moore,0.01,0.02
626,0.4,0.4,0.4,0.6,True,626,0.0301,0.0,0.0,1.0,Moore,0.01,0.02
627,0.4,0.4,0.4,0.6,False,627,0.03,0.0,0.0,1.0,Moore,0.01,0.02
628,0.4,0.4,0.4,0.8,True,628,0.0297,0.0,0.0,1.0,Moore,0.01,0.02
629,0.4,0.4,0.4,0.8,False,629,0.0306,0.0,0.0,1.0,Moore,0.01,0.02
630,0.4,0.4,0.6,0.0,True,630,0.0131,0.0,0.0,1.0,Moore,0.01,0.02
631,0.4,0.4,0.6,0.0,False,631,0.0146,0.0,0.0,1.0,Moore,0.01,0.02
632,0.4,0.4,0.6,0.2,True,632,0.0138,0.0,0.0,1.0,Moore,0.01,0.02
633,0.4,0.4,0.6,0.2,False,633,0.0134,0.0,0.0,1.0,Moore,0.01,0.02
634,0.4,0.4,0.6,0.4,True,634,0.0111,0.0,0.0,1.0,Moore,0.01,0.02
635,0.4,0.4,0.6,0.4,False,635,0.015,0.0,0.0,1.0,Moore,0.01,0.02
636,0.4,0.4,0.6,0.6,True,636,0.012,0.0,0.0,1.0,Moore,0.01,0.02
637,0.4,0.4,0.6,0.6,False,637,0.0115,0.0,0.0,1.0,Moore,0.01,0.02
638,0.4,0.4,0.6,0.8,True,638,0.0137,0.0,0.0,1.0,Moore,0.01,0.02
639,0.4,0.4,0.6,0.8,False,639,0.0134,0.0,0.0,1.0,Moore,0.01,0.02
640,0.4,0.4,0.8,0.0,True,640,0.005,0.0,0.0,1.0,Moore,0.01,0.02
641,0.4,0.4,0.8,0.0,False,641,0.0051,0.0,0.0,1.0,Moore,0.01,0.02
642,0.4,0.4,0.8,0.2,True,642,0.0046,0.0,0.0,1.0,Moore,0.01,0.02
643,0.4,0.4,0.8,0.2,False,643,0.0044,0.0,0.0,1.0,Moore,0.01,0.02
644,0.4,0.4,0.8,0.4,True,644,0.0055,0.0,0.0,1.0,Moore,0.01,0.02
645,0.4,0.4,0.8,0.4,False,645,0.0042,0.0,0.0,1.0,Moore,0.01,0.02
646,0.4,0.4,0.8,0.6,True,646,0.004,0.0,0.0,1.0,Moore,0.01,0.02
647,0.4,0.4,0.8,0.6,False,647,0.0048,0.0,0.0,1.0,Moore,0.01,0.02
648,0.4,0.4,0.8,0.8,True,648,0.0046,0.0,0.0,1.0,Moore,0.01,0.02
649,0.4,0.4,0.8,0.8,False,649,0.0041,0.0,0.0,1.0,Moore,0.01,0.02
650,0.4,0.6,0.0,0.0,True,650,0.623,0.377,0.0,0.623,Moore,0.01,0.02
651,0.4,0.6,0.0,0.0,False,651,0.6314,0.3686,0.0,0.6314,Moore,0.01,0.02
652,0.4,0.6,0.0,0.2,True,652,0.6216,0.3784,0.3784,0.6216,Moore,0.01,0.02
653,0.4,0.6,0.0,0.2,False,653,0.6171,0.3829,0.3829,0.6171,Moore,0.01,0.02
654,0.4,0.6,0.0,0.4,True,654,0.6208,0.3792,0.3792,0.6208,Moore,0.01,0.02
655,0.4,0.6,0.0,0.4,False,655,0.6195,0.3805,0.3805,0.6195,Moore,0.01,0.02
656,0.4,0.6,0.0,0.6,True,656,0.6221,0.3779,0.3779,0.6221,Moore,0.01,0.02
657,0.4,0.6,0.0,0.6,False,657,0.6114,0.3886,0.3886,0.6114,Moore,0.01,0.02
658,0.4,0.6,0.0,0.8,True,658,0.6107,0.3893,0.3893,0.6107,Moore,0.01,0.02
659,0.4,0.6,0.0,0.8,False,659,0.6229,0.3771,0.3771,0.6229,Moore,0.01,0.02
660,0.4,0.6,0.2,0.0,True,660,0.0853,0.0004,0.0,0.9996,Moore,0.01,0.02
661,0.4,0.6,0.2,0.0,False,661,0.0854,0.0005,0.0,0.9995,Moore,0.01,0.02
662,0.4,0.6,0.2,0.2,True,662,0.0824,0.0,0.0,1.0,Moore,0.01,0.02
663,0.4,0.6,0.2,0.2,False,663,0.0755,0.0,0.0,1.0,Moore,0.01,0.02
664,0.4,0.6,0.2,0.4,True,664,0.0748,0.0,0.0,1.0,Moore,0.01,0.02
665,0.4,0.6,0.2,0.4,False,665,0.0724,0.0,0.0,1.0,Moore,0.01,0.02
666,0.4,0.6,0.2,0.6,True,666,0.075,0.0001,0.0001,0.9999,Moore,0.01,0.02
667,0.4,0.6,0.2,0.6,False,667,0.0738,0.0,0.0,1.0,Moore,0.01,0.02
668,0.4,0.6,0.2,0.8,True,668,0.0739,0.0,0.0,1.0,Moore,0.01,0.02
669,0.4,0.6,0.2,0.8,False,669,0.0739,0.0,0.0,1.0,Moore,0.01,0.02
670,0.4,0.6,0.4,0.0,True,670,0.0296,0.0,0.0,1.0,Moore,0.01,0.02
671,0.4,0.6,0.4,0.0,False,671,0.0344,0.0,0.0,1.0,Moore,0.01,0.02
672,0.4,0.6,0.4,0.2,True,672,0.0285,0.0,0.0,1.0,Moore,0.01,0.02
673,0.4,0.6,0.4,0.2,False,673,0.0293,0.0,0.0,1.0,Moore,0.01,0.02
674,0.4,0.6,0.4,0.4,True,674,0.0285,0.0,0.0,1.0,Moore,0.01,0.02
675,0.4,0.6,0.4,0.4,False,675,0.0275,0.0,0.0,1.0,Moore,0.01,0.02
676,0.4,0.6,0.4,0.6,True,676,0.0311,0.0,0.0,1.0,Moore,0.01,0.02
677,0.4,0.6,0.4,0.6,False,677,0.0319,0.0,0.0,1.0,Moore,0.01,0.02
678,0.4,0.6,0.4,0.8,True,678,0.031,0.0,0.0,1.0,Moore,0.01,0.02
679,0.4,0.6,0.4,0.8,False,679,0.029,0.0,0.0,1.0,Moore,0.01,0.02
680,0.4,0.6,0.6,0.0,True,680,0.0164,0.0,0.0,1.0,Moore,0.01,0.02
681,0.4,0.6,0.6,0.0,False,681,0.0125,0.0,0.0,1.0,Moore,0.01,0.02
682,0.4,0.6,0.6,0.2,True,682,0.0143,0.0,0.0,1.0,Moore,0.01,0.02
683,0.4,0.6,0.6,0.2,False,683,0.016,0.0,0.0,1.0,Moore,0.01,0.02
684,0.4,0.6,0.6,0.4,True,684,0.014,0.0,0.0,1.0,Moore,0.01,0.02
685,0.4,0.6,0.6,0.4,False,685,0.0148,0.0,0.0,1.0,Moore,0.01,0.02
686,0.4,0.6,0.6,0.6,True,686,0.014,0.0,0.0,1.0,Moore,0.01,0.02
687,0.4,0.6,0.6,0.6,False,687,0.0128,0.0,0.0,1.0,Moore,0.01,0.02
688,0.4,0.6,0.6,0.8,True,688,0.0132,0.0,0.0,1.0,Moore,0.01,0.02
689,0.4,0.6,0.6,0.8,False,689,0.0138,0.0,0.0,1.0,Moore,0.01,0.02
690,0.4,0.6,0.8,0.0,True,690,0.0054,0.0,0.0,1.0,Moore,0.01,0.02
691,0.4,0.6,0.8,0.0,False,691,0.0049,0.0,0.0,1.0,Moore,0.01,0.02
692,0.4,0.6,0.8,0.2,True,692,0.0052,0.0,0.0,1.0,Moore,0.01,0.02
693,0.4,0.6,0.8,0.2,False,693,0.0052,0.0,0.0,1.0,Moore,0.01,0.02
694,0.4,0.6,0.8,0.4,True,694,0.0037,0.0,0.0,1.0,Moore,0.01,0.02
695,0.4,0.6,0.8,0.4,False,695,0.0048,0.0,0.0,1.0,Moore,0.01,0.02
696,0.4,0.6,0.8,0.6,True,696,0.0059,0.0,0.0,1.0,Moore,0.01,0.02
697,0.4,0.6,0.8,0.6,False,697,0.0064,0.0,0.0,1.0,Moore,0.01,0.02
698,0.4,0.6,0.8,0.8,True,698,0.0041,0.0,0.0,1.0,Moore,0.01,0.02
699,0.4,0.6,0.8,0.8,False,699,0.005,0.0,0.0,1.0,Moore,0.01,0.02
700,0.4,0.8,0.0,0.0,True,700,0.6345,0.3655,0.0,0.6345,Moore,0.01,0.02
701,0.4,0.8,0.0,0.0,False,701,0.6233,0.3767,0.0,0.6233,Moore,0.01,0.02
702,0.4,0.8,0.0,0.2,True,702,0.617,0.383,0.383,0.617,Moore,0.01,0.02
703,0.4,0.8,0.0,0.2,False,703,0.6299,0.3701,0.3701,0.6299,Moore,0.01,0.02
704,0.4,0.8,0.0,0.4,True,704,0.6226,0.3774,0.3774,0.6226,Moore,0.01,0.02
705,0.4,0.8,0.0,0.4,False,705,0.619,0.381,0.381,0.619,Moore,0.01,0.02
706,0.4,0.8,0.0,0.6,True,706,0.6139,0.3861,0.3861,0.6139,Moore,0.01,0.02
707,0.4,0.8,0.0,0.6,False,707,0.6173,0.3827,0.3827,0.6173,Moore,0.01,0.02
708,0.4,0.8,0.0,0.8,True,708,0.6151,0.3849,0.3849,0.6151,Moore,0.01,0.02
709,0.4,0.8,0.0,0.8,False,709,0.6332,0.3668,0.3668,0.6332,Moore,0.01,0.02
710,0.4,0.8,0.2,0.0,True,710,0.086,0.0005,0.0,0.9995,Moore,0.01,0.02
711,0.4,0.8,0.2,0.0,False,711,0.0918,0.0002,0.0,0.9998,Moore,0.01,0.02
712,0.4,0.8,0.2,0.2,True,712,0.0734,0.0,0.0,1.0,Moore,0.01,0.02
713,0.4,0.8,0.2,0.2,False,713,0.0751,0.0,0.0,1.0,Moore,0.01,0.02
714,0.4,0.8,0.2,0.4,True,714,0.072,0.0,0.0,1.0,Moore,0.01,0.02
715,0.4,0.8,0.2,0.4,False,715,0.0727,0.0,0.0,1.0,Moore,0.01,0.02
716,0.4,0.8,0.2,0.6,True,716,0.072,0.0,0.0,1.0,Moore,0.01,0.02
717,0.4,0.8,0.2,0.6,False,717,0.077,0.0,0.0,1.0,Moore,0.01,0.02
718,0.4,0.8,0.2,0.8,True,718,0.0783,0.0,0.0,1.0,Moore,0.01,0.02
719,0.4,0.8,0.2,0.8,False,719,0.0766,0.0,0.0,1.0,Moore,0.01,0.02
720,0.4,0.8,0.4,0.0,True,720,0.0304,0.0,0.0,1.0,Moore,0.01,0.02
721,0.4,0.8,0.4,0.0,False,721,0.0321,0.0,0.0,1.0,Moore,0.01,0.02
722,0.4,0.8,0.4,0.2,True,722,0.029,0.0,0.0,1.0,Moore,0.01,0.02
723,0.4,0.8,0.4,0.2,False,723,0.0297,0.0,0.0,1.0,Moore,0.01,0.02
724,0.4,0.8,0.4,0.4,True,724,0.0283,0.0,0.0,1.0,Moore,0.01,0.02
725,0.4,0.8,0.4,0.4,False,725,0.0302,0.0,0.0,1.0,Moore,0.01,0.02
726,0.4,0.8,0.4,0.6,True,726,0.0312,0.0,0.0,1.0,Moore,0.01,0.02
727,0.4,0.8,0.4,0.6,False,727,0.0276,0.0,0.0,1.0,Moore,0.01,0.02
728,0.4,0.8,0.4,0.8,True,728,0.0304,0.0,0.0,1.0,Moore,0.01,0.02
729,0.4,0.8,0.4,0.8,False,729,0.0296,0.0,0.0,1.0,Moore,0.01,0.02
730,0.4,0.8,0.6,0.0,True,730,0.0158,0.0,0.0,1.0,Moore,0.01,0.02
731,0.4,0.8,0.6,0.0,False,731,0.0136,0.0,0.0,1.0,Moore,0.01,0.02
732,0.4,0.8,0.6,0.2,True,732,0.0131,0.0,0.0,1.0,Moore,0.01,0.02
733,0.4,0.8,0.6,0.2,False,733,0.0117,0.0,0.0,1.0,Moore,0.01,0.02
734,0.4,0.8,0.6,0.4,True,734,0.0141,0.0,0.0,1.0,Moore,0.01,0.02
735,0.4,0.8,0.6,0.4,False,735,0.0141,0.0,0.0,1.0,Moore,0.01,0.02
736,0.4,0.8,0.6,0.6,True,736,0.0115,0.0,0.0,1.0,Moore,0.01,0.02
737,0.4,0.8,0.6,0.6,False,737,0.0132,0.0,0.0,1.0,Moore,0.01,0.02
738,0.4,0.8,0.6,0.8,True,738,0.0146,0.0,0.0,1.0,Moore,0.01,0.02
739,0.4,0.8,0.6,0.8,False,739,0.0124,0.0,0.0,1.0,Moore,0.01,0.02
740,0.4,0.8,0.8,0.0,True,740,0.005,0.0,0.0,1.0,Moore,0.01,0.02
741,0.4,0.8,0.8,0.0,False,741,0.0056,0.0,0.0,1.0,Moore,0.01,0.02
742,0.4,0.8,0.8,0.2,True,742,0.0052,0.0,0.0,1.0,Moore,0.01,0.02
743,0.4,0.8,0.8,0.2,False,743,0.0047,0.0,0.0,1.0,Moore,0.01,0.02
744,0.4,0.8,0.8,0.4,True,744,0.0045,0.0,0.0,1.0,Moore,0.01,0.02
745,0.4,0.8,0.8,0.4,False,745,0.0041,0.0,0.0,1.0,Moore,0.01,0.02
746,0.4,0.8,0.8,0.6,True,746,0.0054,0.0,0.0,1.0,Moore,0.01,0.02
747,0.4,0.8,0.8,0.6,False,747,0.0048,0.0,0.0,1.0,Moore,0.01,0.02
748,0.4,0.8,0.8,0.8,True,748,0.005,0.0,0.0,1.0,Moore,0.01,0.02
749,0.4,0.8,0.8,0.8,False,749,0.0038,0.0,0.0,1.0,Moore,0.01,0.02
750,0.6,0.0,0.0,0.0,True,750,0.3777,0.2139,0.0,0.3777,Moore,0.01,0.02
751,0.6,0.0,0.0,0.0,False,751,0.3788,0.2196,0.0,0.3788,Moore,0.01,0.02
752,0.6,0.0,0.0,0.2,True,752,0.3752,0.2254,0.2254,0.3752,Moore,0.01,0.02
753,0.6,0.0,0.0,0.2,False,753,0.3742,0.2245,0.2245,0.3742,Moore,0.01,0.02
754,0.6,0.0,0.0,0.4,True,754,0.3766,0.2324,0.2324,0.3766,Moore,0.01,0.02
755,0.6,0.0,0.0,0.4,False,755,0.3867,0.215,0.215,0.3867,Moore,0.01,0.02
756,0.6,0.0,0.0,0.6,True,756,0.3747,0.2267,0.2267,0.3747,Moore,0.01,0.02
757,0.6,0.0,0.0,0.6,False,757,0.3751,0.2223,0.2223,0.3751,Moore,0.01,0.02
758,0.6,0.0,0.0,0.8,True,758,0.37,0.2336,0.2336,0.37,Moore,0.01,0.02
759,0.6,0.0,0.0,0.8,False,759,0.3787,0.2249,0.2249,0.3787,Moore,0.01,0.02
760,0.6,0.0,0.2,0.0,True,760,0.047,0.0,0.0,0.6048,Moore,0.01,0.02
